date,leads_actual,leads_forecast,Nameplate
2018-10-23,25.0,,Cat6
2018-10-24,20.0,,Cat6
2018-10-25,26.0,,Cat6
2018-10-26,12.0,,Cat6
2018-10-27,22.0,,Cat6
2018-10-28,21.0,,Cat6
2018-10-29,16.0,,Cat6
2018-10-30,31.0,,Cat6
2018-10-31,30.0,,Cat6
2018-01-11,20.0,,Cat6
2018-02-11,15.0,,Cat6
2018-03-11,14.0,,Cat6
2018-04-11,25.0,,Cat6
2018-05-11,17.0,,Cat6
2018-06-11,17.0,,Cat6
2018-07-11,18.0,,Cat6
2018-08-11,26.0,,Cat6
2018-09-11,14.0,,Cat6
2018-10-11,22.0,,Cat6
2018-11-11,18.0,,Cat6
2018-12-11,19.0,,Cat6
2018-11-13,25.0,,Cat6
2018-11-14,17.0,,Cat6
2018-11-15,30.0,,Cat6
2018-11-16,28.0,,Cat6
2018-11-17,27.0,,Cat6
2018-11-18,11.0,,Cat6
2018-11-19,15.0,,Cat6
2018-11-20,22.0,,Cat6
2018-11-21,18.0,,Cat6
2018-11-22,17.0,,Cat6
2018-11-23,16.0,,Cat6
2018-11-24,18.0,,Cat6
2018-11-25,15.0,,Cat6
2018-11-26,20.0,,Cat6
2018-11-27,23.0,,Cat6
2018-11-28,19.0,,Cat6
2018-11-29,24.0,,Cat6
2018-11-30,35.0,,Cat6
2018-01-12,12.0,,Cat6
2018-02-12,22.0,,Cat6
2018-03-12,17.0,,Cat6
2018-04-12,31.0,,Cat6
2018-05-12,19.0,,Cat6
2018-06-12,26.0,,Cat6
2018-07-12,26.0,,Cat6
2018-08-12,16.0,,Cat6
2018-09-12,16.0,,Cat6
2018-10-12,13.0,,Cat6
2018-11-12,22.0,,Cat6
2018-12-12,22.0,,Cat6
2018-12-13,28.0,,Cat6
2018-12-14,20.0,,Cat6
2018-12-15,15.0,,Cat6
2018-12-16,10.0,,Cat6
2018-12-17,15.0,,Cat6
2018-12-18,16.0,,Cat6
2018-12-19,22.0,,Cat6
2018-12-20,18.0,,Cat6
2018-12-21,23.0,,Cat6
2018-12-22,20.0,,Cat6
2018-12-23,14.0,,Cat6
2018-12-24,14.0,,Cat6
2018-12-25,18.0,,Cat6
2018-12-26,27.0,,Cat6
2018-12-27,19.0,,Cat6
2018-12-28,21.0,,Cat6
2018-12-29,24.0,,Cat6
2018-12-30,25.0,,Cat6
2018-12-31,29.0,,Cat6
2019-01-01,10.0,,Cat6
2019-02-01,21.0,,Cat6
2019-03-01,28.0,,Cat6
2019-04-01,18.0,,Cat6
2019-05-01,19.0,,Cat6
2019-06-01,25.0,,Cat6
2019-07-01,12.0,,Cat6
2019-08-01,14.0,,Cat6
2019-09-01,20.0,,Cat6
2019-10-01,20.0,,Cat6
2019-11-01,25.0,,Cat6
2019-12-01,20.0,,Cat6
2019-01-13,22.0,,Cat6
2019-01-14,18.0,,Cat6
2019-01-15,20.0,,Cat6
2019-01-16,29.0,,Cat6
2019-01-17,19.0,,Cat6
2019-01-18,19.0,,Cat6
2019-01-19,11.0,,Cat6
2019-01-20,18.0,,Cat6
2019-01-21,16.0,,Cat6
2019-01-22,21.0,,Cat6
2019-01-23,23.0,,Cat6
2019-01-24,24.0,,Cat6
2019-01-25,11.0,,Cat6
2019-01-26,9.0,,Cat6
2019-01-27,7.0,,Cat6
2019-01-28,14.0,,Cat6
2019-01-29,10.0,,Cat6
2019-01-30,24.0,,Cat6
2019-01-31,21.0,,Cat6
2019-01-02,21.0,,Cat6
2019-02-02,19.0,,Cat6
2019-03-02,27.0,,Cat6
2019-04-02,25.0,,Cat6
2019-05-02,21.0,,Cat6
2019-06-02,13.0,,Cat6
2019-07-02,15.0,,Cat6
2019-08-02,12.0,,Cat6
2019-09-02,17.0,,Cat6
2019-10-02,15.0,,Cat6
2019-11-02,11.0,,Cat6
2019-12-02,17.0,,Cat6
2019-02-13,17.0,,Cat6
2019-02-14,18.0,,Cat6
2019-02-15,14.0,,Cat6
2019-02-16,20.0,,Cat6
2019-02-17,15.0,,Cat6
2019-02-18,15.0,,Cat6
2019-02-19,11.0,,Cat6
2019-02-20,15.0,,Cat6
2019-02-21,17.0,,Cat6
2019-02-22,15.0,,Cat6
2019-02-23,20.0,,Cat6
2019-02-24,15.0,,Cat6
2019-02-25,26.0,,Cat6
2019-02-26,13.0,,Cat6
2019-02-27,26.0,,Cat6
2019-02-28,21.0,,Cat6
2019-01-03,13.0,,Cat6
2019-02-03,14.0,,Cat6
2019-03-03,18.0,,Cat6
2019-04-03,22.0,,Cat6
2019-05-03,16.0,,Cat6
2019-06-03,31.0,,Cat6
2019-07-03,27.0,,Cat6
2019-08-03,24.0,,Cat6
2019-09-03,10.0,,Cat6
2019-10-03,16.0,,Cat6
2019-11-03,21.0,,Cat6
2019-12-03,10.0,,Cat6
2019-03-13,19.0,,Cat6
2019-03-14,18.0,,Cat6
2019-03-15,11.0,,Cat6
2019-03-16,4.0,,Cat6
2019-03-17,8.0,,Cat6
2019-03-18,16.0,,Cat6
2019-03-19,17.0,,Cat6
2019-03-20,12.0,,Cat6
2019-03-21,24.0,,Cat6
2019-03-22,17.0,,Cat6
2019-03-23,13.0,,Cat6
2019-03-24,13.0,,Cat6
2019-03-25,18.0,,Cat6
2019-03-26,15.0,,Cat6
2019-03-27,24.0,,Cat6
2019-03-28,15.0,,Cat6
2019-03-29,17.0,,Cat6
2019-03-30,16.0,,Cat6
2019-03-31,16.0,,Cat6
2019-01-04,16.0,,Cat6
2019-02-04,10.0,,Cat6
2019-03-04,23.0,,Cat6
2019-04-04,16.0,,Cat6
2019-05-04,18.0,,Cat6
2019-06-04,5.0,,Cat6
2019-07-04,8.0,,Cat6
2019-08-04,13.0,,Cat6
2019-09-04,16.0,,Cat6
2019-10-04,14.0,,Cat6
2019-11-04,14.0,,Cat6
2019-12-04,14.0,,Cat6
2019-04-13,9.0,,Cat6
2019-04-14,6.0,,Cat6
2019-04-15,18.0,,Cat6
2019-04-16,13.0,,Cat6
2019-04-17,14.0,,Cat6
2019-04-18,14.0,,Cat6
2019-04-19,27.0,,Cat6
2019-04-20,16.0,,Cat6
2019-04-21,12.0,,Cat6
2019-04-22,14.0,,Cat6
2019-04-23,18.0,,Cat6
2019-04-24,14.0,,Cat6
2019-04-25,16.0,,Cat6
2019-04-26,20.0,,Cat6
2019-04-27,7.0,,Cat6
2019-04-28,7.0,,Cat6
2019-04-29,18.0,,Cat6
2019-04-30,15.0,,Cat6
2019-01-05,10.0,,Cat6
2019-02-05,21.0,,Cat6
2019-03-05,16.0,,Cat6
2019-04-05,20.0,,Cat6
2019-05-05,14.0,,Cat6
2019-06-05,14.0,,Cat6
2019-07-05,23.0,,Cat6
2019-08-05,25.0,,Cat6
2019-09-05,25.0,,Cat6
2019-10-05,16.0,,Cat6
2019-11-05,18.0,,Cat6
2019-12-05,5.0,,Cat6
2019-05-13,25.0,,Cat6
2019-05-14,26.0,,Cat6
2019-05-15,21.0,,Cat6
2019-05-16,18.0,,Cat6
2019-05-17,28.0,,Cat6
2019-05-18,14.0,,Cat6
2019-05-19,14.0,,Cat6
2019-05-20,18.0,,Cat6
2019-05-21,24.0,,Cat6
2019-05-22,23.0,,Cat6
2019-05-23,27.0,,Cat6
2019-05-24,15.0,,Cat6
2019-05-25,15.0,,Cat6
2019-05-26,16.0,,Cat6
2019-05-27,20.0,,Cat6
2019-05-28,17.0,,Cat6
2019-05-29,30.0,,Cat6
2019-05-30,22.0,,Cat6
2019-05-31,17.0,,Cat6
2019-01-06,15.0,,Cat6
2019-02-06,24.0,,Cat6
2019-03-06,18.0,,Cat6
2019-04-06,18.0,,Cat6
2019-05-06,25.0,,Cat6
2019-06-06,24.0,,Cat6
2019-07-06,14.0,,Cat6
2019-08-06,24.0,,Cat6
2019-09-06,11.0,,Cat6
2019-10-06,25.0,,Cat6
2019-11-06,17.0,,Cat6
2019-12-06,26.0,,Cat6
2019-06-13,12.0,,Cat6
2019-06-14,14.0,,Cat6
2019-06-15,14.0,,Cat6
2019-06-16,11.0,,Cat6
2019-06-17,20.0,,Cat6
2019-06-18,18.0,,Cat6
2019-06-19,23.0,,Cat6
2019-06-20,22.0,,Cat6
2019-06-21,15.0,,Cat6
2019-06-22,16.0,,Cat6
2019-06-23,14.0,,Cat6
2019-06-24,21.0,,Cat6
2019-06-25,10.0,,Cat6
2019-06-26,17.0,,Cat6
2019-06-27,16.0,,Cat6
2019-06-28,17.0,,Cat6
2019-06-29,12.0,,Cat6
2019-06-30,19.0,,Cat6
2019-01-07,18.0,,Cat6
2019-02-07,25.0,,Cat6
2019-03-07,15.0,,Cat6
2019-04-07,15.0,,Cat6
2019-05-07,27.0,,Cat6
2019-06-07,16.0,,Cat6
2019-07-07,7.0,,Cat6
2019-08-07,27.0,,Cat6
2019-09-07,21.0,,Cat6
2019-10-07,19.0,,Cat6
2019-11-07,24.0,,Cat6
2019-12-07,18.0,,Cat6
2019-07-13,8.0,,Cat6
2019-07-14,8.0,,Cat6
2019-07-15,9.0,,Cat6
2019-07-16,14.0,,Cat6
2019-07-17,16.0,,Cat6
2019-07-18,15.0,,Cat6
2019-07-19,17.0,,Cat6
2019-07-20,23.0,,Cat6
2019-07-21,22.0,,Cat6
2019-07-22,20.0,,Cat6
2019-07-23,20.0,,Cat6
2019-07-24,22.0,,Cat6
2019-07-25,19.0,,Cat6
2019-07-26,21.0,,Cat6
2019-07-27,16.0,,Cat6
2019-07-28,21.0,,Cat6
2019-07-29,35.0,,Cat6
2019-07-30,15.0,,Cat6
2019-07-31,17.0,,Cat6
2019-01-08,20.0,,Cat6
2019-02-08,36.0,,Cat6
2019-03-08,14.0,,Cat6
2019-04-08,13.0,,Cat6
2019-05-08,16.0,,Cat6
2019-06-08,22.0,,Cat6
2019-07-08,24.0,,Cat6
2019-08-08,31.0,,Cat6
2019-09-08,14.0,,Cat6
2019-10-08,16.0,,Cat6
2019-11-08,18.0,,Cat6
2019-12-08,25.0,,Cat6
2019-08-13,19.0,,Cat6
2019-08-14,25.0,,Cat6
2019-08-15,17.0,,Cat6
2019-08-16,24.0,,Cat6
2019-08-17,19.0,,Cat6
2019-08-18,22.0,,Cat6
2019-08-19,31.0,,Cat6
2019-08-20,25.0,,Cat6
2019-08-21,26.0,,Cat6
2019-08-22,23.0,,Cat6
2019-08-23,29.0,,Cat6
2019-08-24,28.0,,Cat6
2019-08-25,18.0,,Cat6
2019-08-26,15.0,,Cat6
2019-08-27,17.0,,Cat6
2019-08-28,20.0,,Cat6
2019-08-29,13.0,,Cat6
2019-08-30,17.0,,Cat6
2019-08-31,20.0,,Cat6
2019-01-09,31.0,,Cat6
2019-02-09,23.0,,Cat6
2019-03-09,35.0,,Cat6
2019-04-09,19.0,,Cat6
2019-05-09,20.0,,Cat6
2019-06-09,16.0,,Cat6
2019-07-09,13.0,,Cat6
2019-08-09,12.0,,Cat6
2019-09-09,27.0,,Cat6
2019-10-09,13.0,,Cat6
2019-11-09,20.0,,Cat6
2019-12-09,17.0,,Cat6
2019-09-13,27.0,,Cat6
2019-09-14,19.0,,Cat6
2019-09-15,10.0,,Cat6
2019-09-16,25.0,,Cat6
2019-09-17,23.0,,Cat6
2019-09-18,19.0,,Cat6
2019-09-19,30.0,,Cat6
2019-09-20,21.0,,Cat6
2019-09-21,21.0,,Cat6
2019-09-22,17.0,,Cat6
2019-09-23,13.0,,Cat6
2019-09-24,35.0,,Cat6
2019-09-25,35.0,,Cat6
2019-09-26,27.0,,Cat6
2019-09-27,29.0,,Cat6
2019-09-28,16.0,,Cat6
2019-09-29,14.0,,Cat6
2019-09-30,22.0,,Cat6
2019-01-10,17.0,,Cat6
2019-02-10,21.0,,Cat6
2019-03-10,26.0,,Cat6
2019-04-10,13.0,,Cat6
2019-05-10,26.0,,Cat6
2019-06-10,20.0,,Cat6
2019-07-10,25.0,,Cat6
2019-08-10,19.0,,Cat6
2019-09-10,16.0,,Cat6
2019-10-10,11.0,,Cat6
2019-11-10,11.0,,Cat6
2019-12-10,18.0,,Cat6
2019-10-13,16.0,,Cat6
2019-10-14,9.0,,Cat6
2019-10-15,26.0,,Cat6
2019-10-16,25.0,,Cat6
2019-10-17,23.0,,Cat6
2019-10-18,16.0,,Cat6
2019-10-19,20.0,,Cat6
2019-10-20,21.0,,Cat6
2019-10-21,31.0,,Cat6
2019-10-22,18.0,,Cat6
2019-10-23,34.0,,Cat6
2019-10-24,16.0,,Cat6
2019-10-25,27.0,,Cat6
2019-10-26,26.0,,Cat6
2019-10-27,12.0,,Cat6
2019-10-28,36.0,,Cat6
2019-10-29,16.0,,Cat6
2019-10-30,30.0,,Cat6
2019-10-31,23.0,,Cat6
2019-01-11,19.0,,Cat6
2019-02-11,20.0,,Cat6
2019-03-11,19.0,,Cat6
2019-04-11,43.0,,Cat6
2019-05-11,30.0,,Cat6
2019-06-11,29.0,,Cat6
2019-07-11,36.0,,Cat6
2019-08-11,35.0,,Cat6
2019-09-11,28.0,,Cat6
2019-10-11,21.0,,Cat6
2019-11-11,23.0,,Cat6
2019-12-11,21.0,,Cat6
2019-11-13,24.0,,Cat6
2019-11-14,26.0,,Cat6
2019-11-15,26.0,,Cat6
2019-11-16,29.0,,Cat6
2019-11-17,22.0,,Cat6
2019-11-18,26.0,,Cat6
2019-11-19,36.0,,Cat6
2019-11-20,19.0,,Cat6
2019-11-21,28.0,,Cat6
2019-11-22,29.0,,Cat6
2019-11-23,0.0,,Cat6
2019-11-24,20.0,,Cat6
2019-11-25,22.0,,Cat6
2019-11-26,28.0,,Cat6
2019-11-27,32.0,,Cat6
2019-11-28,18.0,,Cat6
2019-11-29,26.0,,Cat6
2019-11-30,25.0,,Cat6
2019-01-12,23.0,,Cat6
2019-02-12,18.0,,Cat6
2019-03-12,22.0,,Cat6
2019-04-12,23.0,,Cat6
2019-05-12,27.0,,Cat6
2019-06-12,39.0,,Cat6
2019-07-12,24.0,,Cat6
2019-08-12,20.0,,Cat6
2019-09-12,28.0,,Cat6
2019-10-12,32.0,,Cat6
2019-11-12,28.0,,Cat6
2019-12-12,26.0,,Cat6
2019-12-13,29.0,,Cat6
2019-12-14,23.0,,Cat6
2019-12-15,21.0,,Cat6
2019-12-16,37.0,,Cat6
2019-12-17,28.0,,Cat6
2019-12-18,34.0,,Cat6
2019-12-19,23.0,,Cat6
2019-12-20,61.0,,Cat6
2019-12-21,65.0,,Cat6
2019-12-22,77.0,,Cat6
2019-12-23,57.0,,Cat6
2019-12-24,55.0,,Cat6
2019-12-25,67.0,,Cat6
2019-12-26,71.0,,Cat6
2019-12-27,70.0,,Cat6
2019-12-28,61.0,,Cat6
2019-12-29,71.0,,Cat6
2019-12-30,60.0,,Cat6
2019-12-31,59.0,,Cat6
2020-01-01,14.0,,Cat6
2020-02-01,29.0,,Cat6
2020-03-01,24.0,,Cat6
2020-04-01,16.0,,Cat6
2020-05-01,22.0,,Cat6
2020-06-01,14.0,,Cat6
2020-01-13,35.0,,Cat6
2020-01-14,7.0,,Cat6
2020-01-15,13.0,,Cat6
2020-01-16,21.0,,Cat6
2020-01-17,21.0,,Cat6
2020-01-18,17.0,,Cat6
2020-01-19,14.0,,Cat6
2020-01-20,29.0,,Cat6
2020-01-21,33.0,,Cat6
2020-01-22,25.0,,Cat6
2020-01-23,17.0,,Cat6
2020-01-24,23.0,,Cat6
2020-01-25,22.0,,Cat6
2020-01-26,16.0,,Cat6
2020-01-27,26.0,,Cat6
2020-01-28,31.0,,Cat6
2020-01-29,18.0,,Cat6
2020-01-30,17.0,,Cat6
2020-01-31,31.0,,Cat6
2020-01-02,30.0,,Cat6
2020-02-02,13.0,,Cat6
2020-03-02,19.0,,Cat6
2020-04-02,21.0,,Cat6
2020-05-02,33.0,,Cat6
2020-06-02,19.0,,Cat6
2020-02-13,26.0,,Cat6
2020-02-14,16.0,,Cat6
2020-02-15,18.0,,Cat6
2020-02-16,14.0,,Cat6
2020-02-17,20.0,,Cat6
2020-02-18,41.0,,Cat6
2020-02-19,27.0,,Cat6
2020-02-20,16.0,,Cat6
2020-02-21,25.0,,Cat6
2020-02-22,20.0,,Cat6
2020-02-23,12.0,,Cat6
2020-02-24,36.0,,Cat6
2020-02-25,17.0,,Cat6
2020-02-26,32.0,,Cat6
2020-02-27,26.0,,Cat6
2020-02-28,33.0,,Cat6
2020-02-29,33.0,,Cat6
2020-01-03,17.0,,Cat6
2020-02-03,22.0,,Cat6
2020-03-03,23.0,,Cat6
2020-04-03,22.0,,Cat6
2020-05-03,0.0,,Cat6
2020-06-03,0.0,,Cat6
2020-03-13,14.0,,Cat6
2020-03-14,24.0,,Cat6
2020-03-15,11.0,,Cat6
2020-03-16,20.0,,Cat6
2020-03-17,12.0,,Cat6
2020-03-18,22.0,,Cat6
2020-03-19,17.0,,Cat6
2020-03-20,17.0,,Cat6
2020-03-21,20.0,,Cat6
2020-03-22,17.0,,Cat6
2020-03-23,20.0,,Cat6
2020-03-24,29.0,,Cat6
2020-03-25,32.0,,Cat6
2020-03-26,27.0,,Cat6
2020-03-27,30.0,,Cat6
2020-03-28,32.0,,Cat6
2020-03-29,26.0,,Cat6
2020-03-30,28.0,,Cat6
2020-03-31,26.0,,Cat6
2020-01-04,29.0,,Cat6
2020-02-04,19.0,,Cat6
2020-03-04,22.0,,Cat6
2020-04-04,26.0,,Cat6
2020-05-04,19.0,,Cat6
2020-04-13,43.0,,Cat6
2020-04-14,28.0,,Cat6
2020-04-15,31.0,,Cat6
2020-04-16,36.0,,Cat6
2020-04-17,38.0,,Cat6
2020-04-18,45.0,,Cat6
2020-04-19,36.0,,Cat6
2020-04-20,44.0,,Cat6
2020-04-21,41.0,,Cat6
2020-04-22,40.0,,Cat6
2020-04-23,29.0,,Cat6
2020-04-24,45.0,,Cat6
2020-04-25,36.0,,Cat6
2020-04-26,36.0,,Cat6
2020-04-27,24.0,,Cat6
2020-04-28,28.0,,Cat6
2020-04-29,35.0,,Cat6
2020-04-30,38.0,,Cat6
2020-01-05,39.0,,Cat6
2020-02-05,46.0,,Cat6
2020-03-05,28.0,,Cat6
2020-04-05,31.0,,Cat6
2020-05-05,41.0,,Cat6
2020-05-13,48.0,,Cat6
2020-05-14,36.0,,Cat6
2020-05-15,46.0,,Cat6
2020-05-16,40.0,,Cat6
2020-05-17,30.0,,Cat6
2020-05-18,40.0,,Cat6
2020-05-19,47.0,,Cat6
2020-05-20,33.0,,Cat6
2020-05-21,28.0,,Cat6
2020-05-22,39.0,,Cat6
2020-05-23,39.0,,Cat6
2020-05-24,27.0,,Cat6
2020-05-25,28.0,,Cat6
2020-05-26,32.0,,Cat6
2020-05-27,38.0,,Cat6
2020-05-28,37.0,,Cat6
2020-05-29,45.0,,Cat6
2020-05-30,37.0,,Cat6
2020-05-31,20.0,,Cat6
2020-01-06,35.0,,Cat6
2020-02-06,23.0,,Cat6
2020-03-06,40.0,,Cat6
2020-04-06,38.0,,Cat6
2020-05-06,38.0,,Cat6
2020-06-04,,34.20316827139953,Cat6
2020-06-05,,33.6533451833865,Cat6
2020-06-06,,34.160017096098926,Cat6
2020-06-07,,33.862241292824606,Cat6
2020-06-08,,33.419781900593975,Cat6
2020-06-09,,32.83857106532881,Cat6
2020-06-10,,32.56785296245247,Cat6
2020-06-11,,32.374307917236244,Cat6
2020-06-12,,32.1641120740866,Cat6
2020-06-13,,31.948353002186455,Cat6
2020-06-14,,31.752621837294182,Cat6
2020-06-15,,31.59889095581944,Cat6
2020-06-16,,31.4672649515395,Cat6
2020-06-17,,31.349045471423747,Cat6
2020-06-18,,31.242740214196854,Cat6
2020-06-19,,31.150169494770502,Cat6
2020-06-20,,31.071097322252115,Cat6
2020-06-21,,31.002898448344528,Cat6
2020-06-22,,30.94380432900045,Cat6
2020-06-23,,30.929681324515894,Cat6
2020-06-24,,30.923061621060874,Cat6
2020-06-25,,,Cat6
2020-06-26,,,Cat6
2020-06-27,,,Cat6
2020-06-28,,,Cat6
2020-06-29,,,Cat6
2020-06-30,,,Cat6
2018-01-01,371.0,,Cat7
2018-02-01,455.0,,Cat7
2018-03-01,390.0,,Cat7
2018-04-01,427.0,,Cat7
2018-05-01,372.0,,Cat7
2018-06-01,398.0,,Cat7
2018-07-01,381.0,,Cat7
2018-08-01,377.0,,Cat7
2018-09-01,359.0,,Cat7
2018-10-01,343.0,,Cat7
2018-11-01,335.0,,Cat7
2018-12-01,359.0,,Cat7
2018-01-13,360.0,,Cat7
2018-01-14,395.0,,Cat7
2018-01-15,427.0,,Cat7
2018-01-16,397.0,,Cat7
2018-01-17,451.0,,Cat7
2018-01-18,430.0,,Cat7
2018-01-19,427.0,,Cat7
2018-01-20,398.0,,Cat7
2018-01-21,403.0,,Cat7
2018-01-22,383.0,,Cat7
2018-01-23,373.0,,Cat7
2018-01-24,436.0,,Cat7
2018-01-25,418.0,,Cat7
2018-01-26,405.0,,Cat7
2018-01-27,403.0,,Cat7
2018-01-28,446.0,,Cat7
2018-01-29,422.0,,Cat7
2018-01-30,377.0,,Cat7
2018-01-31,389.0,,Cat7
2018-01-02,372.0,,Cat7
2018-02-02,371.0,,Cat7
2018-03-02,347.0,,Cat7
2018-04-02,308.0,,Cat7
2018-05-02,409.0,,Cat7
2018-06-02,409.0,,Cat7
2018-07-02,377.0,,Cat7
2018-08-02,341.0,,Cat7
2018-09-02,394.0,,Cat7
2018-10-02,433.0,,Cat7
2018-11-02,422.0,,Cat7
2018-12-02,418.0,,Cat7
2018-02-13,411.0,,Cat7
2018-02-14,434.0,,Cat7
2018-02-15,355.0,,Cat7
2018-02-16,363.0,,Cat7
2018-02-17,340.0,,Cat7
2018-02-18,351.0,,Cat7
2018-02-19,408.0,,Cat7
2018-02-20,399.0,,Cat7
2018-02-21,441.0,,Cat7
2018-02-22,462.0,,Cat7
2018-02-23,446.0,,Cat7
2018-02-24,425.0,,Cat7
2018-02-25,436.0,,Cat7
2018-02-26,436.0,,Cat7
2018-02-27,417.0,,Cat7
2018-02-28,427.0,,Cat7
2018-01-03,361.0,,Cat7
2018-02-03,402.0,,Cat7
2018-03-03,405.0,,Cat7
2018-04-03,370.0,,Cat7
2018-05-03,430.0,,Cat7
2018-06-03,445.0,,Cat7
2018-07-03,394.0,,Cat7
2018-08-03,431.0,,Cat7
2018-09-03,419.0,,Cat7
2018-10-03,398.0,,Cat7
2018-11-03,454.0,,Cat7
2018-12-03,408.0,,Cat7
2018-03-13,441.0,,Cat7
2018-03-14,385.0,,Cat7
2018-03-15,413.0,,Cat7
2018-03-16,402.0,,Cat7
2018-03-17,434.0,,Cat7
2018-03-18,411.0,,Cat7
2018-03-19,431.0,,Cat7
2018-03-20,417.0,,Cat7
2018-03-21,506.0,,Cat7
2018-03-22,477.0,,Cat7
2018-03-23,407.0,,Cat7
2018-03-24,450.0,,Cat7
2018-03-25,445.0,,Cat7
2018-03-26,461.0,,Cat7
2018-03-27,442.0,,Cat7
2018-03-28,413.0,,Cat7
2018-03-29,403.0,,Cat7
2018-03-30,432.0,,Cat7
2018-03-31,444.0,,Cat7
2018-01-04,440.0,,Cat7
2018-02-04,413.0,,Cat7
2018-03-04,456.0,,Cat7
2018-04-04,425.0,,Cat7
2018-05-04,446.0,,Cat7
2018-06-04,447.0,,Cat7
2018-07-04,461.0,,Cat7
2018-08-04,425.0,,Cat7
2018-09-04,469.0,,Cat7
2018-10-04,438.0,,Cat7
2018-11-04,423.0,,Cat7
2018-12-04,434.0,,Cat7
2018-04-13,455.0,,Cat7
2018-04-14,374.0,,Cat7
2018-04-15,385.0,,Cat7
2018-04-16,454.0,,Cat7
2018-04-17,414.0,,Cat7
2018-04-18,409.0,,Cat7
2018-04-19,447.0,,Cat7
2018-04-20,403.0,,Cat7
2018-04-21,365.0,,Cat7
2018-04-22,379.0,,Cat7
2018-04-23,444.0,,Cat7
2018-04-24,422.0,,Cat7
2018-04-25,456.0,,Cat7
2018-04-26,402.0,,Cat7
2018-04-27,408.0,,Cat7
2018-04-28,421.0,,Cat7
2018-04-29,386.0,,Cat7
2018-04-30,463.0,,Cat7
2018-01-05,428.0,,Cat7
2018-02-05,390.0,,Cat7
2018-03-05,385.0,,Cat7
2018-04-05,393.0,,Cat7
2018-05-05,406.0,,Cat7
2018-06-05,333.0,,Cat7
2018-07-05,404.0,,Cat7
2018-08-05,464.0,,Cat7
2018-09-05,417.0,,Cat7
2018-10-05,400.0,,Cat7
2018-11-05,485.0,,Cat7
2018-12-05,400.0,,Cat7
2018-05-13,382.0,,Cat7
2018-05-14,523.0,,Cat7
2018-05-15,428.0,,Cat7
2018-05-16,463.0,,Cat7
2018-05-17,439.0,,Cat7
2018-05-18,387.0,,Cat7
2018-05-19,477.0,,Cat7
2018-05-20,410.0,,Cat7
2018-05-21,445.0,,Cat7
2018-05-22,472.0,,Cat7
2018-05-23,465.0,,Cat7
2018-05-24,468.0,,Cat7
2018-05-25,455.0,,Cat7
2018-05-26,435.0,,Cat7
2018-05-27,391.0,,Cat7
2018-05-28,489.0,,Cat7
2018-05-29,417.0,,Cat7
2018-05-30,382.0,,Cat7
2018-05-31,382.0,,Cat7
2018-01-06,384.0,,Cat7
2018-02-06,372.0,,Cat7
2018-03-06,415.0,,Cat7
2018-04-06,414.0,,Cat7
2018-05-06,403.0,,Cat7
2018-06-06,435.0,,Cat7
2018-07-06,411.0,,Cat7
2018-08-06,417.0,,Cat7
2018-09-06,391.0,,Cat7
2018-10-06,432.0,,Cat7
2018-11-06,486.0,,Cat7
2018-12-06,470.0,,Cat7
2018-06-13,411.0,,Cat7
2018-06-14,345.0,,Cat7
2018-06-15,391.0,,Cat7
2018-06-16,381.0,,Cat7
2018-06-17,442.0,,Cat7
2018-06-18,469.0,,Cat7
2018-06-19,488.0,,Cat7
2018-06-20,489.0,,Cat7
2018-06-21,470.0,,Cat7
2018-06-22,467.0,,Cat7
2018-06-23,483.0,,Cat7
2018-06-24,415.0,,Cat7
2018-06-25,499.0,,Cat7
2018-06-26,468.0,,Cat7
2018-06-27,447.0,,Cat7
2018-06-28,433.0,,Cat7
2018-06-29,423.0,,Cat7
2018-06-30,423.0,,Cat7
2018-01-07,415.0,,Cat7
2018-02-07,493.0,,Cat7
2018-03-07,469.0,,Cat7
2018-04-07,441.0,,Cat7
2018-05-07,461.0,,Cat7
2018-06-07,458.0,,Cat7
2018-07-07,419.0,,Cat7
2018-08-07,425.0,,Cat7
2018-09-07,473.0,,Cat7
2018-10-07,498.0,,Cat7
2018-11-07,456.0,,Cat7
2018-12-07,484.0,,Cat7
2018-07-13,494.0,,Cat7
2018-07-14,425.0,,Cat7
2018-07-15,441.0,,Cat7
2018-07-16,537.0,,Cat7
2018-07-17,518.0,,Cat7
2018-07-18,508.0,,Cat7
2018-07-19,545.0,,Cat7
2018-07-20,460.0,,Cat7
2018-07-21,467.0,,Cat7
2018-07-22,483.0,,Cat7
2018-07-23,589.0,,Cat7
2018-07-24,532.0,,Cat7
2018-07-25,543.0,,Cat7
2018-07-26,504.0,,Cat7
2018-07-27,489.0,,Cat7
2018-07-28,459.0,,Cat7
2018-07-29,434.0,,Cat7
2018-07-30,526.0,,Cat7
2018-07-31,503.0,,Cat7
2018-01-08,531.0,,Cat7
2018-02-08,473.0,,Cat7
2018-03-08,419.0,,Cat7
2018-04-08,444.0,,Cat7
2018-05-08,498.0,,Cat7
2018-06-08,485.0,,Cat7
2018-07-08,540.0,,Cat7
2018-08-08,523.0,,Cat7
2018-09-08,460.0,,Cat7
2018-10-08,442.0,,Cat7
2018-11-08,453.0,,Cat7
2018-12-08,437.0,,Cat7
2018-08-13,506.0,,Cat7
2018-08-14,469.0,,Cat7
2018-08-15,487.0,,Cat7
2018-08-16,502.0,,Cat7
2018-08-17,522.0,,Cat7
2018-08-18,449.0,,Cat7
2018-08-19,467.0,,Cat7
