date,testdrive_actual,testdrive_forecast,Nameplate
2020-02-26,467.0,,Cat6
2020-02-27,433.0,,Cat6
2020-02-28,460.0,,Cat6
2020-02-29,419.0,,Cat6
2020-01-03,444.0,,Cat6
2020-02-03,472.0,,Cat6
2020-03-03,483.0,,Cat6
2020-04-03,492.0,,Cat6
2020-05-03,495.0,,Cat6
2020-06-03,457.0,,Cat6
2020-03-13,402.0,,Cat6
2020-03-14,365.0,,Cat6
2020-03-15,374.0,,Cat6
2020-03-16,308.0,,Cat6
2020-03-17,340.0,,Cat6
2020-03-18,336.0,,Cat6
2020-03-19,341.0,,Cat6
2020-03-20,240.0,,Cat6
2020-03-21,236.0,,Cat6
2020-03-22,254.0,,Cat6
2020-03-23,247.0,,Cat6
2020-03-24,246.0,,Cat6
2020-03-25,247.0,,Cat6
2020-03-26,283.0,,Cat6
2020-03-27,294.0,,Cat6
2020-03-28,402.0,,Cat6
2020-03-29,392.0,,Cat6
2020-03-30,354.0,,Cat6
2020-03-31,325.0,,Cat6
2020-01-04,329.0,,Cat6
2020-02-04,353.0,,Cat6
2020-03-04,322.0,,Cat6
2020-04-04,330.0,,Cat6
2020-05-04,317.0,,Cat6
2020-04-13,334.0,,Cat6
2020-04-14,316.0,,Cat6
2020-04-15,312.0,,Cat6
2020-04-16,347.0,,Cat6
2020-04-17,378.0,,Cat6
2020-04-18,471.0,,Cat6
2020-04-19,457.0,,Cat6
2020-04-20,396.0,,Cat6
2020-04-21,433.0,,Cat6
2020-04-22,451.0,,Cat6
2020-04-23,467.0,,Cat6
2020-04-24,432.0,,Cat6
2020-04-25,387.0,,Cat6
2020-04-26,389.0,,Cat6
2020-04-27,460.0,,Cat6
2020-04-28,487.0,,Cat6
2020-04-29,367.0,,Cat6
2020-04-30,404.0,,Cat6
2020-01-05,390.0,,Cat6
2020-02-05,329.0,,Cat6
2020-03-05,347.0,,Cat6
2020-04-05,357.0,,Cat6
2020-05-05,367.0,,Cat6
2020-05-13,431.0,,Cat6
2020-05-14,404.0,,Cat6
2020-05-15,393.0,,Cat6
2020-05-16,350.0,,Cat6
2020-05-17,430.0,,Cat6
2020-05-18,407.0,,Cat6
2020-05-19,423.0,,Cat6
2020-05-20,365.0,,Cat6
2020-05-21,404.0,,Cat6
2020-05-22,407.0,,Cat6
2020-05-23,376.0,,Cat6
2020-05-24,375.0,,Cat6
2020-05-25,396.0,,Cat6
2020-05-26,389.0,,Cat6
2020-05-27,374.0,,Cat6
2020-05-28,407.0,,Cat6
2020-05-29,365.0,,Cat6
2020-05-30,353.0,,Cat6
2020-05-31,355.0,,Cat6
2020-01-06,305.0,,Cat6
2020-02-06,374.0,,Cat6
2020-03-06,377.0,,Cat6
2020-04-06,1015.0,,Cat6
2020-05-06,1474.0,,Cat6
2020-06-04,,1051.52398147536,Cat6
2020-06-05,,981.7711500658323,Cat6
2020-06-06,,933.9799239019469,Cat6
2020-06-07,,903.2063729547416,Cat6
2020-06-08,,872.9270341783314,Cat6
2020-06-09,,832.528724920841,Cat6
2020-06-10,,801.0149300581694,Cat6
2020-06-11,,773.4170925347372,Cat6
2020-06-12,,749.0687199204407,Cat6
2020-06-13,,727.3290072894017,Cat6
2020-06-14,,707.758465032546,Cat6
2020-06-15,,690.404640910165,Cat6
2020-06-16,,674.9734600741634,Cat6
2020-06-17,,661.2493064265494,Cat6
2020-06-18,,649.0411598876755,Cat6
2020-06-19,,638.1819981664211,Cat6
2020-06-20,,628.529791497912,Cat6
2020-06-21,,619.9527559175194,Cat6
2020-06-22,,612.3339513500267,Cat6
2020-06-23,,605.6064147009068,Cat6
2020-06-24,,599.6401088764482,Cat6
2020-06-25,,,Cat6
2020-06-26,,,Cat6
2020-06-27,,,Cat6
2020-06-28,,,Cat6
2020-06-29,,,Cat6
2020-06-30,,,Cat6
2018-01-01,2838.0,,Cat7
2018-02-01,2851.0,,Cat7
2018-03-01,2894.0,,Cat7
2018-04-01,2848.0,,Cat7
2018-05-01,2820.0,,Cat7
2018-06-01,3102.0,,Cat7
2018-07-01,3127.0,,Cat7
2018-08-01,2974.0,,Cat7
2018-09-01,2751.0,,Cat7
2018-10-01,2766.0,,Cat7
2018-11-01,2692.0,,Cat7
2018-12-01,2911.0,,Cat7
2018-01-13,3048.0,,Cat7
2018-01-14,3470.0,,Cat7
2018-01-15,4126.0,,Cat7
2018-01-16,3929.0,,Cat7
2018-01-17,3691.0,,Cat7
2018-01-18,3294.0,,Cat7
2018-01-19,3488.0,,Cat7
2018-01-20,3302.0,,Cat7
2018-01-21,3878.0,,Cat7
2018-01-22,3302.0,,Cat7
2018-01-23,3140.0,,Cat7
2018-01-24,3108.0,,Cat7
2018-01-25,3149.0,,Cat7
2018-01-26,2956.0,,Cat7
2018-01-27,3320.0,,Cat7
2018-01-28,3545.0,,Cat7
2018-01-29,3310.0,,Cat7
2018-01-30,3155.0,,Cat7
2018-01-31,2965.0,,Cat7
2018-01-02,2908.0,,Cat7
2018-02-02,2705.0,,Cat7
2018-03-02,2412.0,,Cat7
2018-04-02,3584.0,,Cat7
2018-05-02,3362.0,,Cat7
2018-06-02,3098.0,,Cat7
2018-07-02,3126.0,,Cat7
2018-08-02,2847.0,,Cat7
2018-09-02,2907.0,,Cat7
2018-10-02,3382.0,,Cat7
2018-11-02,3379.0,,Cat7
2018-12-02,3018.0,,Cat7
2018-02-13,2789.0,,Cat7
2018-02-14,2693.0,,Cat7
2018-02-15,2774.0,,Cat7
2018-02-16,2956.0,,Cat7
2018-02-17,3200.0,,Cat7
2018-02-18,3565.0,,Cat7
2018-02-19,3411.0,,Cat7
2018-02-20,3088.0,,Cat7
2018-02-21,2956.0,,Cat7
2018-02-22,2923.0,,Cat7
2018-02-23,2719.0,,Cat7
2018-02-24,3114.0,,Cat7
2018-02-25,3211.0,,Cat7
2018-02-26,2787.0,,Cat7
2018-02-27,2757.0,,Cat7
2018-02-28,2704.0,,Cat7
2018-01-03,4050.0,,Cat7
2018-02-03,3795.0,,Cat7
2018-03-03,3747.0,,Cat7
2018-04-03,4446.0,,Cat7
2018-05-03,4026.0,,Cat7
2018-06-03,3730.0,,Cat7
2018-07-03,4174.0,,Cat7
2018-08-03,4141.0,,Cat7
2018-09-03,3759.0,,Cat7
2018-10-03,4023.0,,Cat7
2018-11-03,4192.0,,Cat7
2018-12-03,4265.0,,Cat7
2018-03-13,4890.0,,Cat7
2018-03-14,4318.0,,Cat7
2018-03-15,4300.0,,Cat7
2018-03-16,4024.0,,Cat7
2018-03-17,3969.0,,Cat7
2018-03-18,4597.0,,Cat7
2018-03-19,4481.0,,Cat7
2018-03-20,4300.0,,Cat7
2018-03-21,4344.0,,Cat7
2018-03-22,4105.0,,Cat7
2018-03-23,4174.0,,Cat7
2018-03-24,4530.0,,Cat7
2018-03-25,4691.0,,Cat7
2018-03-26,4418.0,,Cat7
2018-03-27,4572.0,,Cat7
2018-03-28,4466.0,,Cat7
2018-03-29,3930.0,,Cat7
2018-03-30,3708.0,,Cat7
2018-03-31,3808.0,,Cat7
2018-01-04,4065.0,,Cat7
2018-02-04,4008.0,,Cat7
2018-03-04,3999.0,,Cat7
2018-04-04,3738.0,,Cat7
2018-05-04,3649.0,,Cat7
2018-06-04,3730.0,,Cat7
2018-07-04,4143.0,,Cat7
2018-08-04,4154.0,,Cat7
2018-09-04,4239.0,,Cat7
2018-10-04,3951.0,,Cat7
2018-11-04,3699.0,,Cat7
2018-12-04,3712.0,,Cat7
2018-04-13,3638.0,,Cat7
2018-04-14,3792.0,,Cat7
2018-04-15,4600.0,,Cat7
2018-04-16,4198.0,,Cat7
2018-04-17,3937.0,,Cat7
2018-04-18,3840.0,,Cat7
2018-04-19,3943.0,,Cat7
2018-04-20,3786.0,,Cat7
2018-04-21,4237.0,,Cat7
2018-04-22,4414.0,,Cat7
2018-04-23,4321.0,,Cat7
2018-04-24,4178.0,,Cat7
2018-04-25,4349.0,,Cat7
2018-04-26,4231.0,,Cat7
2018-04-27,3877.0,,Cat7
2018-04-28,3841.0,,Cat7
2018-04-29,4185.0,,Cat7
2018-04-30,4098.0,,Cat7
2018-01-05,3598.0,,Cat7
2018-02-05,3732.0,,Cat7
2018-03-05,3547.0,,Cat7
2018-04-05,3341.0,,Cat7
2018-05-05,3494.0,,Cat7
2018-06-05,3778.0,,Cat7
2018-07-05,3810.0,,Cat7
2018-08-05,3758.0,,Cat7
2018-09-05,3562.0,,Cat7
2018-10-05,3660.0,,Cat7
2018-11-05,3542.0,,Cat7
2018-12-05,3447.0,,Cat7
2018-05-13,4070.0,,Cat7
2018-05-14,3915.0,,Cat7
2018-05-15,3781.0,,Cat7
2018-05-16,3775.0,,Cat7
2018-05-17,3733.0,,Cat7
2018-05-18,3735.0,,Cat7
2018-05-19,3774.0,,Cat7
2018-05-20,3997.0,,Cat7
2018-05-21,3969.0,,Cat7
2018-05-22,4044.0,,Cat7
2018-05-23,3630.0,,Cat7
2018-05-24,3809.0,,Cat7
2018-05-25,3899.0,,Cat7
2018-05-26,3608.0,,Cat7
2018-05-27,4002.0,,Cat7
2018-05-28,4472.0,,Cat7
2018-05-29,4256.0,,Cat7
2018-05-30,4399.0,,Cat7
2018-05-31,3999.0,,Cat7
2018-01-06,3927.0,,Cat7
2018-02-06,3924.0,,Cat7
2018-03-06,4340.0,,Cat7
2018-04-06,4237.0,,Cat7
2018-05-06,4027.0,,Cat7
2018-06-06,3502.0,,Cat7
2018-07-06,3264.0,,Cat7
2018-08-06,3248.0,,Cat7
2018-09-06,3337.0,,Cat7
2018-10-06,3755.0,,Cat7
2018-11-06,3665.0,,Cat7
2018-12-06,3586.0,,Cat7
2018-06-13,3566.0,,Cat7
2018-06-14,3346.0,,Cat7
2018-06-15,3183.0,,Cat7
2018-06-16,3346.0,,Cat7
2018-06-17,3539.0,,Cat7
2018-06-18,3779.0,,Cat7
2018-06-19,3578.0,,Cat7
2018-06-20,3590.0,,Cat7
2018-06-21,3695.0,,Cat7
2018-06-22,3606.0,,Cat7
2018-06-23,3497.0,,Cat7
2018-06-24,3887.0,,Cat7
2018-06-25,3724.0,,Cat7
2018-06-26,3763.0,,Cat7
2018-06-27,3733.0,,Cat7
2018-06-28,3682.0,,Cat7
2018-06-29,3523.0,,Cat7
2018-06-30,3715.0,,Cat7
2018-01-07,3901.0,,Cat7
2018-02-07,3750.0,,Cat7
2018-03-07,3693.0,,Cat7
2018-04-07,3718.0,,Cat7
2018-05-07,3905.0,,Cat7
2018-06-07,3662.0,,Cat7
2018-07-07,3750.0,,Cat7
2018-08-07,3822.0,,Cat7
2018-09-07,4171.0,,Cat7
2018-10-07,4143.0,,Cat7
2018-11-07,3814.0,,Cat7
2018-12-07,3579.0,,Cat7
2018-07-13,3586.0,,Cat7
2018-07-14,3881.0,,Cat7
2018-07-15,4437.0,,Cat7
2018-07-16,3912.0,,Cat7
2018-07-17,4002.0,,Cat7
2018-07-18,3953.0,,Cat7
2018-07-19,3754.0,,Cat7
2018-07-20,3803.0,,Cat7
2018-07-21,4154.0,,Cat7
2018-07-22,4683.0,,Cat7
2018-07-23,4368.0,,Cat7
2018-07-24,4402.0,,Cat7
2018-07-25,4171.0,,Cat7
2018-07-26,4243.0,,Cat7
2018-07-27,4082.0,,Cat7
2018-07-28,4117.0,,Cat7
2018-07-29,4688.0,,Cat7
2018-07-30,4454.0,,Cat7
2018-07-31,4220.0,,Cat7
2018-01-08,4108.0,,Cat7
2018-02-08,3952.0,,Cat7
2018-03-08,3689.0,,Cat7
2018-04-08,3742.0,,Cat7
2018-05-08,4172.0,,Cat7
2018-06-08,4052.0,,Cat7
2018-07-08,4242.0,,Cat7
2018-08-08,4067.0,,Cat7
2018-09-08,4008.0,,Cat7
2018-10-08,4013.0,,Cat7
2018-11-08,4214.0,,Cat7
2018-12-08,4803.0,,Cat7
2018-08-13,4453.0,,Cat7
2018-08-14,4430.0,,Cat7
2018-08-15,4241.0,,Cat7
2018-08-16,4272.0,,Cat7
2018-08-17,4182.0,,Cat7
2018-08-18,4291.0,,Cat7
2018-08-19,4762.0,,Cat7
2018-08-20,4522.0,,Cat7
2018-08-21,4343.0,,Cat7
2018-08-22,4248.0,,Cat7
2018-08-23,4298.0,,Cat7
2018-08-24,4038.0,,Cat7
2018-08-25,4121.0,,Cat7
2018-08-26,4455.0,,Cat7
2018-08-27,4476.0,,Cat7
2018-08-28,4306.0,,Cat7
2018-08-29,4184.0,,Cat7
2018-08-30,3968.0,,Cat7
2018-08-31,3814.0,,Cat7
2018-01-09,4003.0,,Cat7
2018-02-09,4328.0,,Cat7
2018-03-09,4618.0,,Cat7
2018-04-09,3979.0,,Cat7
2018-05-09,4003.0,,Cat7
2018-06-09,3969.0,,Cat7
2018-07-09,4569.0,,Cat7
2018-08-09,5268.0,,Cat7
2018-09-09,4751.0,,Cat7
2018-10-09,4140.0,,Cat7
2018-11-09,3798.0,,Cat7
2018-12-09,3967.0,,Cat7
2018-09-13,3857.0,,Cat7
2018-09-14,4079.0,,Cat7
2018-09-15,4259.0,,Cat7
2018-09-16,4721.0,,Cat7
2018-09-17,4300.0,,Cat7
2018-09-18,4369.0,,Cat7
2018-09-19,3941.0,,Cat7
2018-09-20,4122.0,,Cat7
2018-09-21,3962.0,,Cat7
2018-09-22,4233.0,,Cat7
2018-09-23,4685.0,,Cat7
2018-09-24,4529.0,,Cat7
2018-09-25,4446.0,,Cat7
2018-09-26,4021.0,,Cat7
2018-09-27,3885.0,,Cat7
2018-09-28,3621.0,,Cat7
2018-09-29,3772.0,,Cat7
2018-09-30,4547.0,,Cat7
2018-01-10,4175.0,,Cat7
2018-02-10,4112.0,,Cat7
2018-03-10,3712.0,,Cat7
2018-04-10,3714.0,,Cat7
2018-05-10,3608.0,,Cat7
2018-06-10,3733.0,,Cat7
2018-07-10,4384.0,,Cat7
2018-08-10,4113.0,,Cat7
2018-09-10,4043.0,,Cat7
2018-10-10,4460.0,,Cat7
2018-11-10,4450.0,,Cat7
2018-12-10,4063.0,,Cat7
2018-10-13,3981.0,,Cat7
2018-10-14,4438.0,,Cat7
2018-10-15,4328.0,,Cat7
2018-10-16,4145.0,,Cat7
2018-10-17,4168.0,,Cat7
2018-10-18,4113.0,,Cat7
2018-10-19,4640.0,,Cat7
2018-10-20,4975.0,,Cat7
2018-10-21,4900.0,,Cat7
2018-10-22,4369.0,,Cat7
2018-10-23,4714.0,,Cat7
2018-10-24,4017.0,,Cat7
2018-10-25,4027.0,,Cat7
2018-10-26,3739.0,,Cat7
2018-10-27,4134.0,,Cat7
2018-10-28,4381.0,,Cat7
2018-10-29,3979.0,,Cat7
2018-10-30,3816.0,,Cat7
2018-10-31,3492.0,,Cat7
2018-01-11,3660.0,,Cat7
2018-02-11,3797.0,,Cat7
2018-03-11,4099.0,,Cat7
2018-04-11,4643.0,,Cat7
2018-05-11,4286.0,,Cat7
2018-06-11,3770.0,,Cat7
2018-07-11,3757.0,,Cat7
2018-08-11,3941.0,,Cat7
2018-09-11,3880.0,,Cat7
2018-10-11,4166.0,,Cat7
2018-11-11,4388.0,,Cat7
2018-12-11,4400.0,,Cat7
2018-11-13,4031.0,,Cat7
2018-11-14,3782.0,,Cat7
2018-11-15,3847.0,,Cat7
2018-11-16,3772.0,,Cat7
2018-11-17,3995.0,,Cat7
2018-11-18,4548.0,,Cat7
2018-11-19,4399.0,,Cat7
2018-11-20,4341.0,,Cat7
2018-11-21,3836.0,,Cat7
2018-11-22,4551.0,,Cat7
2018-11-23,4359.0,,Cat7
2018-11-24,4390.0,,Cat7
2018-11-25,4501.0,,Cat7
2018-11-26,4254.0,,Cat7
2018-11-27,4264.0,,Cat7
2018-11-28,4250.0,,Cat7
2018-11-29,4050.0,,Cat7
2018-11-30,3745.0,,Cat7
2018-01-12,4000.0,,Cat7
2018-02-12,4395.0,,Cat7
2018-03-12,3872.0,,Cat7
2018-04-12,3981.0,,Cat7
2018-05-12,3902.0,,Cat7
2018-06-12,3867.0,,Cat7
2018-07-12,3701.0,,Cat7
2018-08-12,4819.0,,Cat7
2018-09-12,4712.0,,Cat7
2018-10-12,4006.0,,Cat7
2018-11-12,3934.0,,Cat7
2018-12-12,3917.0,,Cat7
2018-12-13,4219.0,,Cat7
2018-12-14,3824.0,,Cat7
2018-12-15,4175.0,,Cat7
2018-12-16,4541.0,,Cat7
2018-12-17,4192.0,,Cat7
2018-12-18,6016.0,,Cat7
2018-12-19,3880.0,,Cat7
2018-12-20,3942.0,,Cat7
2018-12-21,3782.0,,Cat7
2018-12-22,3888.0,,Cat7
2018-12-23,4090.0,,Cat7
2018-12-24,3556.0,,Cat7
2018-12-25,3223.0,,Cat7
2018-12-26,3889.0,,Cat7
2018-12-27,4369.0,,Cat7
2018-12-28,4319.0,,Cat7
2018-12-29,4349.0,,Cat7
2018-12-30,4536.0,,Cat7
2018-12-31,3996.0,,Cat7
2019-01-01,3689.0,,Cat7
2019-02-01,3776.0,,Cat7
2019-03-01,3723.0,,Cat7
2019-04-01,3605.0,,Cat7
2019-05-01,3992.0,,Cat7
2019-06-01,4001.0,,Cat7
2019-07-01,3660.0,,Cat7
2019-08-01,3533.0,,Cat7
2019-09-01,3433.0,,Cat7
2019-10-01,3617.0,,Cat7
2019-11-01,3631.0,,Cat7
2019-12-01,4365.0,,Cat7
2019-01-13,4909.0,,Cat7
2019-01-14,7688.0,,Cat7
2019-01-15,6819.0,,Cat7
2019-01-16,5666.0,,Cat7
2019-01-17,5595.0,,Cat7
2019-01-18,4936.0,,Cat7
2019-01-19,5433.0,,Cat7
2019-01-20,5757.0,,Cat7
2019-01-21,4865.0,,Cat7
2019-01-22,4444.0,,Cat7
2019-01-23,4334.0,,Cat7
2019-01-24,4316.0,,Cat7
2019-01-25,3923.0,,Cat7
2019-01-26,4123.0,,Cat7
2019-01-27,4427.0,,Cat7
2019-01-28,3860.0,,Cat7
2019-01-29,3997.0,,Cat7
2019-01-30,3785.0,,Cat7
2019-01-31,3754.0,,Cat7
2019-01-02,3818.0,,Cat7
2019-02-02,4408.0,,Cat7
2019-03-02,4591.0,,Cat7
2019-04-02,3985.0,,Cat7
2019-05-02,4230.0,,Cat7
2019-06-02,4265.0,,Cat7
2019-07-02,4223.0,,Cat7
2019-08-02,4221.0,,Cat7
2019-09-02,5677.0,,Cat7
2019-10-02,6035.0,,Cat7
2019-11-02,4197.0,,Cat7
2019-12-02,4103.0,,Cat7
2019-02-13,3852.0,,Cat7
2019-02-14,3856.0,,Cat7
2019-02-15,3786.0,,Cat7
2019-02-16,4183.0,,Cat7
2019-02-17,4975.0,,Cat7
2019-02-18,4365.0,,Cat7
2019-02-19,4562.0,,Cat7
2019-02-20,4355.0,,Cat7
2019-02-21,3940.0,,Cat7
2019-02-22,3788.0,,Cat7
2019-02-23,4058.0,,Cat7
2019-02-24,4491.0,,Cat7
2019-02-25,3922.0,,Cat7
2019-02-26,3925.0,,Cat7
2019-02-27,3629.0,,Cat7
2019-02-28,3812.0,,Cat7
2019-01-03,4339.0,,Cat7
2019-02-03,4192.0,,Cat7
2019-03-03,4629.0,,Cat7
2019-04-03,3867.0,,Cat7
2019-05-03,3703.0,,Cat7
2019-06-03,3723.0,,Cat7
2019-07-03,3878.0,,Cat7
2019-08-03,3617.0,,Cat7
2019-09-03,3871.0,,Cat7
2019-10-03,3827.0,,Cat7
2019-11-03,3443.0,,Cat7
2019-12-03,3605.0,,Cat7
2019-03-13,3643.0,,Cat7
2019-03-14,3842.0,,Cat7
2019-03-15,3324.0,,Cat7
2019-03-16,3581.0,,Cat7
2019-03-17,3698.0,,Cat7
2019-03-18,3635.0,,Cat7
2019-03-19,3610.0,,Cat7
2019-03-20,3510.0,,Cat7
2019-03-21,3790.0,,Cat7
2019-03-22,3870.0,,Cat7
2019-03-23,3949.0,,Cat7
2019-03-24,5176.0,,Cat7
2019-03-25,4628.0,,Cat7
2019-03-26,4144.0,,Cat7
2019-03-27,3801.0,,Cat7
2019-03-28,3774.0,,Cat7
2019-03-29,3985.0,,Cat7
2019-03-30,3716.0,,Cat7
2019-03-31,4408.0,,Cat7
2019-01-04,7103.0,,Cat7
2019-02-04,7299.0,,Cat7
2019-03-04,6406.0,,Cat7
2019-04-04,6324.0,,Cat7
2019-05-04,6555.0,,Cat7
2019-06-04,6399.0,,Cat7
2019-07-04,6713.0,,Cat7
2019-08-04,6469.0,,Cat7
2019-09-04,6311.0,,Cat7
2019-10-04,6077.0,,Cat7
2019-11-04,5686.0,,Cat7
2019-12-04,5055.0,,Cat7
2019-04-13,5512.0,,Cat7
2019-04-14,5900.0,,Cat7
2019-04-15,5663.0,,Cat7
2019-04-16,5509.0,,Cat7
2019-04-17,5689.0,,Cat7
2019-04-18,5523.0,,Cat7
2019-04-19,5469.0,,Cat7
2019-04-20,5789.0,,Cat7
2019-04-21,5885.0,,Cat7
2019-04-22,5609.0,,Cat7
2019-04-23,5756.0,,Cat7
2019-04-24,5537.0,,Cat7
2019-04-25,5284.0,,Cat7
2019-04-26,4920.0,,Cat7
2019-04-27,5012.0,,Cat7
2019-04-28,5674.0,,Cat7
2019-04-29,5411.0,,Cat7
2019-04-30,6145.0,,Cat7
2019-01-05,7477.0,,Cat7
2019-02-05,7224.0,,Cat7
2019-03-05,6291.0,,Cat7
2019-04-05,6063.0,,Cat7
2019-05-05,6492.0,,Cat7
2019-06-05,6113.0,,Cat7
2019-07-05,5992.0,,Cat7
2019-08-05,6331.0,,Cat7
2019-09-05,6032.0,,Cat7
2019-10-05,5784.0,,Cat7
2019-11-05,6113.0,,Cat7
2019-12-05,6428.0,,Cat7
2019-05-13,5981.0,,Cat7
2019-05-14,5563.0,,Cat7
2019-05-15,5517.0,,Cat7
2019-05-16,5441.0,,Cat7
2019-05-17,5295.0,,Cat7
2019-05-18,5510.0,,Cat7
2019-05-19,5808.0,,Cat7
2019-05-20,5519.0,,Cat7
2019-05-21,5668.0,,Cat7
2019-05-22,5307.0,,Cat7
2019-05-23,5446.0,,Cat7
2019-05-24,5314.0,,Cat7
2019-05-25,5078.0,,Cat7
2019-05-26,5476.0,,Cat7
2019-05-27,5796.0,,Cat7
2019-05-28,5937.0,,Cat7
2019-05-29,5577.0,,Cat7
2019-05-30,5257.0,,Cat7
2019-05-31,4653.0,,Cat7
2019-01-06,4868.0,,Cat7
2019-02-06,5423.0,,Cat7
2019-03-06,5049.0,,Cat7
2019-04-06,5097.0,,Cat7
2019-05-06,5357.0,,Cat7
2019-06-06,4725.0,,Cat7
2019-07-06,4592.0,,Cat7
2019-08-06,5166.0,,Cat7
2019-09-06,5516.0,,Cat7
2019-10-06,5081.0,,Cat7
2019-11-06,4951.0,,Cat7
2019-12-06,5153.0,,Cat7
2019-06-13,5172.0,,Cat7
2019-06-14,4839.0,,Cat7
2019-06-15,5217.0,,Cat7
2019-06-16,5674.0,,Cat7
2019-06-17,5300.0,,Cat7
2019-06-18,5183.0,,Cat7
2019-06-19,5450.0,,Cat7
2019-06-20,5560.0,,Cat7
2019-06-21,5067.0,,Cat7
2019-06-22,4683.0,,Cat7
2019-06-23,5389.0,,Cat7
2019-06-24,4986.0,,Cat7
2019-06-25,5238.0,,Cat7
2019-06-26,5223.0,,Cat7
2019-06-27,5264.0,,Cat7
2019-06-28,4897.0,,Cat7
2019-06-29,4949.0,,Cat7
2019-06-30,5416.0,,Cat7
2019-01-07,4699.0,,Cat7
2019-02-07,4753.0,,Cat7
2019-03-07,4338.0,,Cat7
2019-04-07,4608.0,,Cat7
2019-05-07,4634.0,,Cat7
2019-06-07,4628.0,,Cat7
2019-07-07,5193.0,,Cat7
2019-08-07,4847.0,,Cat7
2019-09-07,4627.0,,Cat7
2019-10-07,4702.0,,Cat7
2019-11-07,4543.0,,Cat7
2019-12-07,4334.0,,Cat7
2019-07-13,4729.0,,Cat7
2019-07-14,4910.0,,Cat7
2019-07-15,4596.0,,Cat7
2019-07-16,4612.0,,Cat7
2019-07-17,4579.0,,Cat7
2019-07-18,4585.0,,Cat7
2019-07-19,4397.0,,Cat7
2019-07-20,4715.0,,Cat7
2019-07-21,5199.0,,Cat7
2019-07-22,5021.0,,Cat7
2019-07-23,5052.0,,Cat7
2019-07-24,4569.0,,Cat7
2019-07-25,4510.0,,Cat7
2019-07-26,4283.0,,Cat7
2019-07-27,4643.0,,Cat7
2019-07-28,5167.0,,Cat7
2019-07-29,4720.0,,Cat7
2019-07-30,4855.0,,Cat7
2019-07-31,4460.0,,Cat7
2019-01-08,4518.0,,Cat7
2019-02-08,4341.0,,Cat7
2019-03-08,4489.0,,Cat7
2019-04-08,4854.0,,Cat7
2019-05-08,4715.0,,Cat7
2019-06-08,4518.0,,Cat7
2019-07-08,4654.0,,Cat7
2019-08-08,4375.0,,Cat7
2019-09-08,4619.0,,Cat7
2019-10-08,4831.0,,Cat7
2019-11-08,5388.0,,Cat7
2019-12-08,5082.0,,Cat7
2019-08-13,4811.0,,Cat7
2019-08-14,4686.0,,Cat7
2019-08-15,4615.0,,Cat7
2019-08-16,4804.0,,Cat7
2019-08-17,5080.0,,Cat7
2019-08-18,5266.0,,Cat7
2019-08-19,4805.0,,Cat7
2019-08-20,5042.0,,Cat7
2019-08-21,5311.0,,Cat7
2019-08-22,5213.0,,Cat7
2019-08-23,4903.0,,Cat7
2019-08-24,5150.0,,Cat7
2019-08-25,5646.0,,Cat7
2019-08-26,5906.0,,Cat7
2019-08-27,5909.0,,Cat7
2019-08-28,6267.0,,Cat7
2019-08-29,6095.0,,Cat7
2019-08-30,5602.0,,Cat7
2019-08-31,5578.0,,Cat7
2019-01-09,5819.0,,Cat7
2019-02-09,6512.0,,Cat7
2019-03-09,5602.0,,Cat7
2019-04-09,5557.0,,Cat7
2019-05-09,5430.0,,Cat7
2019-06-09,5406.0,,Cat7
2019-07-09,5686.0,,Cat7
2019-08-09,6480.0,,Cat7
2019-09-09,5968.0,,Cat7
2019-10-09,5595.0,,Cat7
2019-11-09,5438.0,,Cat7
2019-12-09,5449.0,,Cat7
2019-09-13,5117.0,,Cat7
2019-09-14,5314.0,,Cat7
2019-09-15,5986.0,,Cat7
2019-09-16,5594.0,,Cat7
2019-09-17,5702.0,,Cat7
2019-09-18,5430.0,,Cat7
2019-09-19,5160.0,,Cat7
2019-09-20,4823.0,,Cat7
2019-09-21,5445.0,,Cat7
2019-09-22,5986.0,,Cat7
2019-09-23,5734.0,,Cat7
2019-09-24,5561.0,,Cat7
2019-09-25,5361.0,,Cat7
2019-09-26,5670.0,,Cat7
2019-09-27,5527.0,,Cat7
2019-09-28,5640.0,,Cat7
2019-09-29,6257.0,,Cat7
2019-09-30,5432.0,,Cat7
2019-01-10,5453.0,,Cat7
2019-02-10,5387.0,,Cat7
2019-03-10,5021.0,,Cat7
2019-04-10,4842.0,,Cat7
2019-05-10,4855.0,,Cat7
2019-06-10,5514.0,,Cat7
2019-07-10,5499.0,,Cat7
2019-08-10,5185.0,,Cat7
2019-09-10,5133.0,,Cat7
2019-10-10,4950.0,,Cat7
2019-11-10,4842.0,,Cat7
2019-12-10,4838.0,,Cat7
2019-10-13,5471.0,,Cat7
2019-10-14,5267.0,,Cat7
2019-10-15,5232.0,,Cat7
2019-10-16,5291.0,,Cat7
2019-10-17,4981.0,,Cat7
2019-10-18,4786.0,,Cat7
2019-10-19,5062.0,,Cat7
2019-10-20,5557.0,,Cat7
2019-10-21,5635.0,,Cat7
2019-10-22,5342.0,,Cat7
2019-10-23,4961.0,,Cat7
2019-10-24,5109.0,,Cat7
2019-10-25,4839.0,,Cat7
2019-10-26,5028.0,,Cat7
2019-10-27,5379.0,,Cat7
2019-10-28,4964.0,,Cat7
2019-10-29,5051.0,,Cat7
2019-10-30,5382.0,,Cat7
2019-10-31,5146.0,,Cat7
2019-01-11,5736.0,,Cat7
